CustomerID,TransactionID,TransactionDT,TransactionAmt,CardType,isRetention,Frequency
57493,3562440,15286629,209.95,gold,0,0.2074561557087234
57494,3562447,15286712,445.0,gold,0,0.6932616619473103
57495,3562467,15286964,117.0,gold,0,0.315196476061232
57496,3562472,15287013,59.0,gold,0,0.8076665207206982
57497,3562479,15287092,44.5,gold,0,0.5537494845286719
57498,3562489,15287197,117.0,gold,0,-0.08555797302012824
57499,3562516,15287668,97.0,gold,0,0.5869173471363643
57500,3562525,15287787,35.95,gold,0,0.5460018283666277
57501,3562526,15287794,54.5,gold,0,0.7580856774998564
57502,3562529,15287820,57.95,gold,0,0.4859692657900406
57503,3562537,15287972,117.0,gold,0,0.9584275521117724
57504,3562545,15288090,554.0,gold,0,0.7368357255951199
57505,3562549,15288107,25.95,platinum,0,0.8300283688885688
57506,3562556,15288244,71.95,gold,0,0.29484463522846316
57507,3562565,15288336,59.0,gold,0,0.7422624498036309
57508,3562579,15288437,171.0,platinum,0,0.5364648677283299
57509,3562586,15288555,57.95,platinum,0,0.580452299439818
57510,3562599,15288783,334.0,gold,0,0.45728832106082945
57511,3562606,15288871,49.0,gold,0,0.27853217540748454
57512,3562628,15289156,92.0,gold,0,0.08215912415493433
57513,3562637,15289276,33.445,gold,0,0.21439224475992996
57514,3562642,15289501,117.0,platinum,0,0.3709230221788111
57515,3562643,15289507,209.95,platinum,0,0.8606405978287187
57516,3562644,15289514,59.0,platinum,0,0.9487584848344364
57517,3562647,15289580,100.0,gold,0,0.7127889131659171
57518,3562661,15289795,35.95,gold,0,0.5560260037691236
57519,3562664,15289859,411.95,gold,0,0.12925030670675097
57520,3562666,15289863,117.0,gold,0,0.8550476326241332
57521,3562697,15290688,100.0,gold,0,0.06245323926302737
57522,3562704,15290790,49.0,gold,0,0.46026662598588797
57523,3562705,15290798,200.0,gold,0,0.2216992463124581
57524,3562710,15290873,150.0,gold,0,0.5491362370616191
57525,3562715,15290928,209.95,gold,0,0.9489275816753621
57526,3562728,15291171,125.95,gold,0,0.5356787437065742
57527,3562734,15291316,59.0,platinum,0,1.0723073310503233
57528,3562759,15291771,21.95,gold,0,0.22251023581039486
57529,3562766,15291852,588.47,gold,0,0.11978951515130695
57530,3562774,15291948,226.0,gold,0,0.4719133373391786
57531,3562777,15292005,39.0,platinum,0,0.19837819807483165
57532,3562799,15292400,104.99,gold,0,0.863503549490615
57533,3562813,15292650,59.0,gold,0,0.2684011643722314
57534,3562814,15292658,44.0,gold,0,1.0838018759989185
57535,3562816,15292690,159.95,gold,0,0.664968334745486
57536,3562821,15292824,117.0,gold,0,0.28888252374344814
57537,3562824,15292965,117.0,gold,0,0.6850223950864961
57538,3562825,15292974,34.0,gold,0,0.7221601791803054
57539,3562829,15293027,24.99,platinum,0,0.19157731207809386
57540,3562833,15293045,96.524,gold,0,0.2129700506945834
57541,3562844,15293330,59.0,gold,0,0.9970816300819569
57542,3562848,15293398,29.5,platinum,0,0.7407099099252077
57543,3562851,15293428,97.0,gold,0,-0.14281759718274642
57544,3562854,15293445,100.0,gold,0,0.31820575937934586
57545,3562857,15293534,12.5,platinum,0,0.3634558314617656
57546,3562872,15293872,39.0,gold,0,0.18561944901618363
57547,3562900,15294288,508.5,gold,0,0.512397754550952
57548,3562916,15294652,49.0,platinum,0,0.36546269096360795
57549,3562931,15295016,117.0,gold,0,0.6477026462458775
57550,3562948,15295306,150.0,platinum,0,0.351645461893142
57551,3562956,15295594,59.0,platinum,0,0.790493536777795
57552,3562961,15295768,159.95,gold,0,0.9484686003700308
57553,3562964,15295902,67.95,platinum,0,0.58922041620005
57554,3562975,15296148,32.97,gold,0,0.409796131356857
57555,3562988,15296425,57.95,gold,0,0.5990052074893175
57556,3562991,15296454,49.0,gold,0,0.856242527977268
57557,3563017,15296832,77.0,gold,0,0.5574237166544391
57558,3563023,15296961,117.0,platinum,0,0.48252802409784534
57560,3563029,15297215,77.0,gold,0,0.2179127951018991
57561,3563031,15297283,370.0,gold,0,0.2788262185967299
57562,3563034,15297317,226.0,gold,0,0.07928569127616943
57563,3563059,15297850,117.0,platinum,0,0.40006769988196916
57564,3563073,15298299,20.0,gold,0,0.6194092079676371
57565,3563083,15298552,117.0,gold,0,0.3173486910599254
57566,3563102,15299071,159.95,platinum,0,0.8773224080277855
57567,3563105,15299102,25.0,gold,0,1.0660876345940844
57568,3563109,15299137,262.95,gold,0,0.39841646381545137
57569,3563115,15299402,57.95,gold,0,0.5776247481652811
57570,3563116,15299443,36.273,platinum,0,0.20739994522172156
57571,3563119,15299522,34.0,gold,0,0.15149277935388
57572,3563121,15299628,30.986,gold,0,0.66746201070612
57573,3563126,15299807,88.95,gold,0,0.5017448329103833
57574,3563134,15300068,59.0,gold,0,1.0320123563575865
57575,3563148,15300884,209.95,gold,0,0.21103638156555524
57576,3563149,15300888,29.0,gold,0,0.38170934051434047
57577,3563158,15301274,30.95,gold,0,0.5230413338045579
57578,3563166,15301619,39.47,platinum,0,0.7576779153780397
57579,3563177,15302089,117.0,platinum,0,0.2693517883377832
57581,3563197,15302871,321.95,platinum,0,1.126537034507852
57582,3563231,15304095,67.95,gold,0,0.5880935788360144
57583,3563240,15304389,161.0,gold,0,0.059672051339116995
57584,3563255,15305335,67.95,platinum,0,0.10544931824434517
57585,3563256,15305398,362.95,gold,0,0.9318220130280807
57586,3563261,15305663,1651.0,gold,0,0.4075855240379343
57587,3563274,15306561,117.0,platinum,0,0.474352032703922
57588,3563290,15308299,35.658,platinum,0,0.8614468810772787
57589,3563305,15310183,19.366,gold,0,0.791580399465449
57590,3563313,15311363,87.056,platinum,0,0.4000346217497969
57591,3563321,15312510,146.0,gold,0,0.8133984311790734
57592,3563327,15313566,83.5,gold,0,0.04245885837043527
57593,3563356,15320207,150.0,platinum,0,-0.01066531121968442
57594,3563366,15325922,59.0,platinum,0,0.4929475212406597
57595,3563369,15326391,35.95,gold,0,-0.005640982746252007
57596,3563380,15328134,61.95,gold,0,0.7698750913598815
57597,3563393,15330794,92.0,gold,0,0.15030552256518379
57598,3563409,15333409,30.95,gold,0,0.14205322004592155
57599,3563414,15334220,209.95,gold,0,0.8480727893031199
57600,3563444,15336184,67.95,gold,0,0.9624256808993874
57601,3563448,15336279,100.0,gold,0,0.3002949280858016
57603,3563467,15337066,107.95,gold,0,0.7060580012454927
57604,3563479,15337647,44.5,gold,0,0.3197654383929527
57605,3563487,15338479,445.0,gold,0,0.07667525365198104
57606,3563506,15339491,57.95,platinum,0,0.878930797379168
57607,3563508,15339520,768.64,gold,0,0.15401502350221652
57608,3563514,15339802,49.0,platinum,0,0.3522088707635178
57609,3563515,15339829,209.95,gold,0,0.6806542776129589
57610,3563523,15340108,305.97,gold,0,0.8683995264321169
57611,3563528,15340515,55.95,gold,0,0.5869324581054095
57612,3563535,15340902,52.95,gold,0,0.6206208693031974
57613,3563555,15341624,49.0,gold,0,0.3142489114942423
57614,3563564,15341806,34.0,platinum,0,0.4693015548745251
57615,3563572,15342015,500.0,gold,0,0.14975532209114112
57616,3563585,15342513,29.0,platinum,0,0.7840827379068565
57617,3563589,15342736,209.95,gold,0,0.7177130013698406
57618,3563604,15343173,27.42,gold,0,0.4411564573224555
57619,3563618,15343608,25.0,platinum,0,0.3855356580876239
57620,3563620,15343646,214.0,gold,0,0.373014819826491
57621,3563632,15344047,39.0,gold,0,0.7204344858846274
57622,3563633,15344050,117.0,gold,0,0.09367430746063622
57623,3563639,15344152,250.0,gold,0,0.3259098942359976
57624,3563643,15344237,117.0,gold,0,0.2665208190266527
57625,3563649,15344420,92.0,gold,0,0.5062931236172491
57626,3563653,15344554,317.5,gold,0,0.3302682903703753
57627,3563668,15344976,34.0,gold,0,0.35214014147578077
57628,3563669,15344976,226.0,platinum,0,0.05586243570536817
57629,3563678,15345248,112.99,gold,0,0.14754297279602727
57630,3563681,15345367,344.95,platinum,0,-0.05372029397581235
57631,3563692,15345756,107.95,platinum,0,0.5974246089036932
57632,3563695,15345799,107.95,gold,0,-0.014630452249259018
57633,3563712,15346238,117.0,gold,0,0.854764270134535
57634,3563718,15346380,130.5,gold,0,0.37941691520848625
57635,3563729,15346573,35.95,platinum,0,0.3257479091269803
57636,3563743,15347062,92.0,gold,0,0.9009912074238339
57637,3563747,15347135,49.95,gold,0,0.07698774752880119
57638,3563750,15347190,59.0,platinum,0,0.7857502474819774
57639,3563768,15347567,151.0,platinum,0,-0.07334270996985659
57640,3563810,15348608,117.0,gold,0,0.6330040500116165
57641,3563814,15348673,59.0,platinum,0,0.7586655305932493
57642,3563818,15348709,108.95,gold,0,0.37034269616624366
57643,3563820,15348808,335.0,gold,0,0.749733891102757
57644,3563864,15349817,25.95,platinum,0,0.10777864708935685
57645,3563867,15349847,75.0,platinum,0,0.9064199839061359
57646,3563871,15349956,30.95,gold,0,0.2877106662456178
57647,3563888,15350266,78.95,gold,0,0.06394660180893152
57648,3563938,15351331,57.95,platinum,0,0.5029403098925382
57651,3563962,15351835,59.0,platinum,0,0.3214645533605915
57652,3563971,15352090,25.95,gold,0,0.8468013024287057
57653,3563981,15352448,117.0,gold,0,0.3283189431972405
57654,3563986,15352630,100.0,gold,0,0.16212192264681435
57655,3563990,15352643,117.0,gold,0,0.9310685630495961
57656,3563998,15352777,113.0,gold,0,0.46787355772077605
57657,3564003,15352888,82.95,gold,0,0.02200865882313257
57658,3564010,15353067,44.0,platinum,0,0.5785078958423155
57659,3564015,15353334,59.021,gold,0,0.2195698880583102
57660,3564020,15353410,122.345,platinum,0,0.2236619428538248
57661,3564033,15353625,55.0,gold,0,0.8330201254342435
57662,3564036,15353696,31.95,platinum,0,0.6397772414216523
57663,3564049,15353957,144.0,gold,0,0.15869406177989898
57664,3564052,15354045,76.48100000000001,gold,0,0.15212037567379097
57665,3564053,15354056,51.0,gold,0,0.21080713218420993
57666,3564068,15354354,59.0,gold,0,0.008441863601931082
57667,3564070,15354371,29.0,gold,0,0.9431610517064971
57668,3564090,15354878,10.452,platinum,0,0.06298962024988694
57669,3564091,15354887,59.0,gold,0,0.06322002802353732
57670,3564095,15355030,210.95,platinum,0,0.5058821653459199
57671,3564096,15355078,159.95,gold,0,1.2812031089578115
57672,3564102,15355187,57.0,gold,0,-0.11501612779320144
57673,3564116,15355414,226.0,gold,0,-0.012429362755812294
57674,3564120,15355507,67.95,platinum,0,0.8344748397343089
57675,3564124,15355590,3.935,platinum,0,0.19667716704289298
57676,3564132,15355718,117.0,gold,0,1.0048101418360649
57677,3564159,15356163,31.18,platinum,0,-0.02027126833680805
57678,3564169,15356310,54.5,gold,0,0.6734249568787178
57679,3564171,15356312,68.5,gold,0,0.8887136374702866
57680,3564184,15356754,30.95,gold,0,0.6430847075814473
57681,3564190,15356883,77.95,platinum,0,0.2633680389515485
57682,3564194,15356922,335.0,gold,0,-0.07264403905255978
57683,3564219,15357639,76.99,gold,0,-0.05219778718715943
57684,3564228,15357813,76.99,gold,0,0.4919233720503611
57685,3564230,15357829,300.0,gold,0,0.6011725448907286
57687,3564243,15357972,71.932,platinum,0,1.035259611150275
57688,3564248,15358057,472.84,gold,0,0.3969103124904171
57689,3564267,15358531,100.0,gold,0,0.7807661877456168
57690,3564273,15358638,34.0,gold,0,0.7326436172488133
57691,3564281,15358725,59.0,gold,0,0.5424360089516187
57692,3564286,15358860,150.0,gold,0,0.12644782816085115
57693,3564298,15359106,209.95,platinum,0,0.5962284109452667
57694,3564307,15359310,59.0,gold,0,1.0195454066419387
57695,3564311,15359396,134.95,gold,0,0.6811229320942319
57696,3564322,15359606,100.0,gold,0,0.3553515117473702
57697,3564332,15359954,25.95,platinum,0,0.9775816239248133
57698,3564333,15359978,77.0,gold,0,0.5378516467124741
57699,3564347,15360376,54.0,platinum,0,0.7988528380077402
57700,3564356,15360568,300.0,gold,0,0.35974388526301415
57701,3564359,15360656,31.95,gold,0,0.9679973920829925
57702,3564372,15360828,39.0,gold,0,0.7462217190514558
57703,3564375,15360878,82.0,gold,0,0.7993771597936162
57704,3564376,15360894,39.0,gold,0,0.8989052673802633
57705,3564397,15361484,39.0,gold,0,0.313828710699549
57706,3564409,15361689,146.0,gold,0,0.2210404229100028
57707,3564410,15361700,4.5489999999999995,gold,0,0.20841994453427784
57708,3564417,15361818,35.95,platinum,0,0.33480213535017345
57709,3564420,15361847,210.95,gold,0,0.7041025365492741
57710,3564428,15361983,100.0,gold,0,0.15389389292823322
57711,3564429,15362016,49.0,platinum,0,0.9737453303645809
57712,3564436,15362208,59.0,gold,0,0.9969390140074756
57713,3564438,15362227,29.0,gold,0,0.13540407574835117
57714,3564448,15362367,171.0,gold,0,0.6273788657413975
57715,3564452,15362471,59.0,gold,0,0.281907177265275
57716,3564455,15362563,117.0,gold,0,0.31385512788165204
57717,3564466,15362780,107.95,gold,0,-0.019280538942021766
57718,3564469,15362847,390.0,gold,0,0.26905683720232043
57719,3564474,15363050,32.830999999999996,platinum,0,-0.04438534409612205
57720,3564485,15363286,77.0,gold,0,0.6894341831450289
57721,3564486,15363312,171.0,gold,0,0.5583817465356653
57722,3564498,15363550,107.95,gold,0,0.3543462857956845
57723,3564504,15363636,100.0,gold,0,-0.005522157528871929
57724,3564505,15363650,31.0,platinum,0,0.5783862801798252
57725,3564517,15363937,117.0,gold,0,0.4824951893261177
57726,3564528,15364211,445.0,gold,0,0.8710331887880759
57727,3564536,15364319,35.95,platinum,0,0.4569344301955532
57728,3564538,15364359,97.0,gold,0,0.49651505180784355
57729,3564541,15364399,34.0,gold,0,0.9218216740307339
57730,3564542,15364401,25.0,platinum,0,0.6294608009738712
57731,3564557,15364713,48.446000000000005,platinum,0,0.06500372469636959
57732,3564586,15365713,77.0,gold,0,0.5355191888735663
57733,3564604,15366294,57.95,gold,0,0.5314518697129896
57734,3564619,15366640,105.0,gold,0,0.5946260360902742
57735,3564633,15367037,153.0,gold,0,0.42691980590794854
57736,3564634,15367054,13.0,gold,0,0.7093066192209464
57737,3564655,15367448,226.0,gold,0,0.8761372614382426
57738,3564665,15367799,335.0,gold,0,-0.04780939268229535
57739,3564671,15367938,30.95,gold,0,0.3355784289226405
57740,3564695,15368309,87.0,gold,0,0.5637574811053605
57741,3564707,15368565,48.95,platinum,0,0.040904351730419904
57742,3564714,15368666,87.0,gold,0,0.6317749481109418
57743,3564720,15368819,59.0,gold,0,0.6134693610561488
57744,3564723,15368868,107.95,gold,0,0.6324628545901848
57745,3564724,15368879,107.95,platinum,0,0.4999812011721718
57746,3564733,15369062,171.0,gold,0,0.8134691252847732
57747,3564748,15369425,209.95,gold,0,0.6587816072410783
57748,3564753,15369478,30.0,gold,0,0.5708978361392657
57749,3564767,15369677,50.0,platinum,0,0.7163819859104829
57750,3564768,15369687,57.95,gold,0,0.5599533902614379
57751,3564774,15369805,226.0,gold,0,1.0131968522896468
57752,3564786,15370013,10.0,platinum,0,0.49482224363101585
57753,3564787,15370039,26.95,gold,0,0.6606402324815485
57754,3564796,15370241,25.0,gold,0,0.15226223925314056
57755,3564809,15370423,100.0,gold,0,0.5906459134032478
57756,3564811,15370444,756.95,gold,0,0.5769371161683784
57757,3564820,15370621,29.0,platinum,0,0.4592810894110001
57758,3564825,15370654,47.95,platinum,0,0.17255843954466457
57759,3564826,15370664,57.95,gold,0,0.995563100673815
57760,3564831,15370737,335.0,gold,0,0.5390271565356529
57761,3564833,15370750,39.0,platinum,0,1.0234713343938953
57762,3564847,15371026,57.95,gold,0,0.2303508444826159
57763,3564850,15371091,49.0,gold,0,0.5685565824842755
57764,3564875,15371631,49.0,gold,0,0.8194693306826076
57765,3564904,15372212,35.0,gold,0,0.13116030005601115
57766,3564914,15372426,117.0,gold,0,0.3929946454070729
57767,3564928,15372676,29.0,platinum,0,0.5340357718668095
57768,3564934,15372846,49.0,gold,0,0.7074638387041892
57769,3564935,15372866,14.079,gold,0,0.4018589592997762
57770,3564936,15372878,34.0,gold,0,0.27319028211327884
57771,3564937,15372905,117.0,gold,0,0.3999739153159779
57772,3564962,15373572,29.0,gold,0,0.6522214473034107
57773,3564963,15373615,77.0,gold,0,0.3110892223595391
57774,3564971,15373907,59.0,gold,0,0.1179584507267401
57775,3564972,15373920,77.95,platinum,0,0.308887948328456
57776,3564979,15374134,59.0,gold,0,0.21297785687719253
57777,3564983,15374197,31.95,gold,0,-0.02510873314448564
57778,3564995,15374495,50.0,gold,0,0.18622447966168693
57779,3564996,15374504,59.0,platinum,0,0.22066718328742208
57780,3565012,15375036,26.95,gold,0,0.8500433764750386
57781,3565019,15375176,160.95,gold,0,-0.09582383539232751
57782,3565024,15375245,15.0,gold,0,0.24187057956691677
57783,3565025,15375272,57.95,gold,0,1.0677917793245053
57784,3565027,15375291,280.0,platinum,0,0.843242685776914
57785,3565031,15375323,27.0,gold,0,0.7278322374177875
57786,3565036,15375431,107.95,platinum,0,0.9674101634451022
57787,3565053,15375732,335.0,gold,0,0.23580400410150923
57788,3565054,15375794,59.0,platinum,0,0.33120444100352603
57789,3565060,15375921,44.5,gold,0,0.5265333740306176
57790,3565064,15376056,97.0,platinum,0,0.7750007579042071
57791,3565073,15376306,117.0,gold,0,0.4071614882967094
57792,3565077,15376320,305.0,gold,0,0.04942362348385625
57793,3565079,15376343,92.0,gold,0,0.4867918526246794
57794,3565086,15376427,107.95,gold,0,0.7630522692820493
57795,3565089,15376500,107.95,gold,0,0.651517500603673
57796,3565092,15376533,117.0,platinum,0,0.1094305640940262
57797,3565093,15376549,68.5,gold,0,-0.02079898311430191
57798,3565094,15376593,47.95,platinum,0,0.8029031693737826
57799,3565098,15376642,35.95,platinum,0,0.7520104952759111
57800,3565100,15376698,50.0,gold,0,0.3008702350660215
57801,3565103,15376949,35.95,gold,0,0.8216124244374454
57802,3565108,15377056,261.95,gold,0,0.2380699428909545
57803,3565116,15377329,44.0,gold,0,0.6898371253137412
57804,3565133,15377871,82.95,platinum,0,0.8555502661157794
57805,3565151,15378190,161.0,platinum,0,0.05382555445969356
57806,3565158,15378370,117.0,platinum,0,0.35653895977801703
57807,3565162,15378545,59.0,gold,0,0.8006615614252535
57808,3565179,15378954,27.97,platinum,0,0.9115785343907288
57809,3565187,15379242,151.0,gold,0,0.5815921180501988
57810,3565191,15379418,49.0,gold,0,1.0279408613210195
57811,3565193,15379495,226.0,platinum,0,1.0745768730578598
57812,3565201,15379659,117.0,gold,0,0.4773754936700752
57813,3565209,15380079,58.161,gold,0,0.7064004725498061
57814,3565237,15380875,35.95,gold,0,0.6955026456051194
57815,3565241,15380984,311.95,platinum,0,0.6012464706455733
57816,3565244,15381018,226.0,platinum,0,0.6341741184926906
57817,3565246,15381057,59.0,gold,0,0.9631298983611132
57818,3565252,15381142,25.95,platinum,0,0.3608242949154207
57819,3565256,15381182,217.0,gold,0,0.7446589294426027
57820,3565258,15381193,107.95,gold,0,-0.00423489072867532
57821,3565265,15381317,47.95,gold,0,0.6901203294768102
57822,3565272,15381422,107.95,gold,0,-0.08794614068870027
57823,3565281,15381677,136.0,gold,0,0.3140362817517595
57824,3565282,15381698,42.95,platinum,0,0.23909605398625805
57825,3565290,15381975,39.0,gold,0,0.625760148553574
57826,3565306,15382247,151.0,platinum,0,0.7725800001857264
57827,3565310,15382363,335.0,gold,0,0.18735515365883287
57828,3565317,15382657,49.0,gold,0,1.0286133771339205
57829,3565323,15382811,29.0,gold,0,0.880301059908301
57830,3565350,15383551,21.701999999999998,gold,0,0.03120423144655962
57831,3565357,15383821,59.0,gold,0,0.3069114023860096
57832,3565362,15384015,161.0,gold,0,1.0597517324141337
57833,3565368,15384092,31.355,gold,0,0.5488633358937308
57834,3565372,15384331,77.0,gold,0,0.010193125509890884
57835,3565377,15384522,14.219000000000001,platinum,0,0.3306093157662356
57836,3565382,15384752,159.0,gold,0,0.16054358741303984
57837,3565390,15385017,100.0,gold,0,0.877033810194919
57838,3565403,15385469,36.18,platinum,0,0.32655420756275594
57839,3565414,15385907,445.0,gold,0,0.704666067773888
57840,3565425,15386075,54.5,platinum,0,-0.07100057497340098
57841,3565449,15387057,59.0,gold,0,0.837351750870028
57842,3565455,15387174,34.0,gold,0,0.8717926308292281
57843,3565478,15388346,58.95,platinum,0,0.2428854369174952
57844,3565479,15388350,39.0,gold,0,0.48247640538411374
57845,3565490,15388736,40.0,platinum,0,0.7249675176758412
57846,3565494,15388847,8.423,gold,0,0.7242098417033447
57847,3565509,15389577,39.0,platinum,0,0.8114587302131986
57848,3565512,15389708,107.95,gold,0,0.3103365207383624
57849,3565522,15390197,68.95,gold,0,0.41720989429627836
57850,3565525,15390257,57.95,gold,0,0.6563804168942774
57851,3565533,15390499,157.95,gold,0,0.6465633286403313
57852,3565556,15392050,72.0,platinum,0,0.21856904261106894
57853,3565586,15393497,18.075,gold,0,0.06006248240572198
57854,3565597,15394179,15.37,platinum,0,0.29022626665285023
57855,3565599,15394534,35.95,gold,0,0.9347019340845416
57856,3565602,15394820,70.087,gold,0,0.1666887967041943
57857,3565626,15396155,150.0,platinum,0,0.05652934559113566
57858,3565635,15396841,107.0,platinum,0,0.19776217457305495
57859,3565640,15397368,5.672999999999999,gold,0,0.9190312896880021
57860,3565641,15397449,117.0,gold,0,0.4021837018347417
57861,3565644,15398234,141.404,gold,0,0.5055658763215325
57862,3565646,15398695,44.143,platinum,0,0.22483582887724385
57863,3565657,15400059,49.0,platinum,0,0.1424026438828614
57864,3565663,15400615,120.255,platinum,0,0.4377603770589879
57865,3565678,15406656,88.5,platinum,0,0.7510101945020535
57866,3565686,15410158,188.0,gold,0,0.3395286737840078
57867,3565694,15414206,160.95,gold,0,0.14778064476574024
57868,3565703,15418079,207.95,platinum,0,0.18293928253514052
57869,3565708,15419883,42.95,platinum,0,0.7548626881112801
57870,3565714,15420455,25.0,platinum,0,0.8881977426488175
57872,3565723,15420935,57.95,gold,0,0.13073061049120843
57873,3565724,15421103,30.0,platinum,0,0.35393077925723637
57874,3565739,15421877,30.0,gold,0,0.23212344626020903
57875,3565785,15425118,57.95,gold,0,0.05968351622798873
57876,3565786,15425135,57.95,platinum,0,0.11830473530851293
57877,3565800,15425636,57.95,gold,0,0.5836270651572756
57878,3565808,15426292,335.0,gold,0,0.09090403608698228
57879,3565823,15426913,107.95,gold,0,0.2145629810912029
57880,3565859,15428578,200.0,gold,0,0.8178294370432366
57881,3565862,15428613,2161.0,platinum,0,0.2393906181156913
57882,3565869,15428916,48.95,gold,0,0.16845525377094048
57883,3565881,15429354,25.95,platinum,0,0.8605893349280433
57884,3565888,15429567,554.0,gold,0,0.39592522692556614
57885,3565889,15429568,42.0,gold,0,0.5225884580987245
57886,3565891,15429625,524.95,platinum,0,0.6113416189662471
57887,3565897,15429809,92.0,platinum,0,0.8315755612218982
57888,3565916,15430400,21.95,gold,0,-0.05235551933456875
57889,3565925,15430956,59.0,gold,0,0.8804033000324388
57890,3565929,15431112,299.52,gold,0,0.6686687507332583
57891,3565934,15431282,29.264,gold,0,0.7734946384265301
57892,3565941,15431543,57.95,gold,0,0.5369199373593758
57893,3565944,15431601,30.618000000000002,gold,0,-0.0187821299997743
57894,3565962,15432256,512.47,gold,0,-0.04600241477416068
57895,3565974,15432798,59.0,gold,0,0.8604407481297451
57896,3565986,15433296,19.797,gold,0,0.6221977160473244
57897,3565991,15433407,19.797,gold,0,0.7101566975460794
57898,3565994,15433465,19.797,gold,0,0.8443220889095062
57899,3566006,15434027,52.95,gold,0,0.3223154556544781
57900,3566010,15434093,224.0,gold,0,0.7753484957667761
57901,3566018,15434561,49.0,platinum,0,0.2029548534883604
57902,3566047,15435557,117.0,gold,0,0.797430527651556
57903,3566050,15435631,59.0,platinum,0,0.8866547721950292
57904,3566055,15435757,107.95,gold,0,0.17179821436242085
57905,3566071,15436190,30.95,gold,0,0.08396029808273898
57906,3566074,15436290,24.5,platinum,0,0.8338923205000924
57907,3566076,15436479,16.354,platinum,0,0.4799105981197068
57908,3566116,15437669,49.0,gold,0,0.3692287109781922
57909,3566130,15437918,92.0,gold,0,0.62383161087951
57910,3566150,15438596,97.0,gold,0,0.7045523952247125
57911,3566152,15438641,59.0,gold,0,0.4107248125609748
57912,3566162,15438934,107.95,gold,0,0.9035973460802872
57913,3566167,15439136,124.95,platinum,0,0.2608597800351738
57914,3566170,15439228,92.0,gold,0,0.24100139444163995
57915,3566172,15439290,54.0,platinum,0,1.0645997991104919
57916,3566173,15439326,232.95,gold,0,0.18289100390358107
57917,3566176,15439362,280.0,platinum,0,0.12349083882999229
57918,3566186,15439761,171.0,platinum,0,0.5671616143285455
57919,3566194,15439866,206.0,gold,0,0.7008530473085898
57920,3566196,15439900,226.0,gold,0,0.03422704121250261
57921,3566204,15440083,226.0,gold,0,0.4717165539012439
57922,3566209,15440205,209.95,platinum,0,0.43817950760544333
57923,3566214,15440333,49.0,platinum,0,0.9695461077505365
57924,3566222,15440688,53.611000000000004,gold,0,0.37408369545215964
57925,3566227,15440890,92.0,gold,0,0.6157261185889451
57926,3566232,15441103,58.95,platinum,0,0.3231467308683345
57927,3566249,15441457,134.95,gold,0,0.3113832031954573
57928,3566259,15441690,97.0,gold,0,0.5198773555891243
57929,3566263,15441789,57.0,gold,0,0.21952595378294004
57930,3566268,15441948,82.95,platinum,0,0.784569352282408
57931,3566286,15442407,20.0,gold,0,0.05837375782918852
57932,3566295,15442575,181.0,gold,0,0.50190334018375
57933,3566312,15443016,49.0,platinum,0,-0.05306304084832539
57934,3566327,15443595,15.985,platinum,0,0.08870504803872382
57935,3566329,15443644,49.0,platinum,0,0.14784629216459977
57936,3566339,15443767,105.74600000000001,gold,0,0.0006337269008152152
57937,3566350,15444021,417.5,gold,0,0.7495736766356904
57938,3566352,15444075,171.0,platinum,0,0.10546983345840297
57939,3566359,15444290,57.95,gold,0,0.30019442882424385
57940,3566364,15444365,25.95,gold,0,0.8092498340037243
57941,3566368,15444402,107.95,platinum,0,0.09725142999057804
57942,3566374,15444504,77.0,gold,0,0.7902804870040073
57943,3566400,15445117,115.0,gold,0,0.2694965750340969
57944,3566406,15445222,59.0,gold,0,0.10425563137848885
57945,3566409,15445261,87.0,gold,0,0.10746057461716868
57946,3566451,15446295,107.95,gold,0,1.0432305689751578
57947,3566458,15446459,32.232,platinum,0,0.4477357832313842
57948,3566469,15446758,32.232,platinum,0,0.797893684257207
57949,3566477,15446831,108.5,gold,0,0.6597939882545082
57950,3566479,15446850,32.232,platinum,0,0.945575853352967
57951,3566487,15447017,57.95,gold,0,0.19067393327257418
57952,3566532,15447881,50.0,platinum,0,0.44573881865949666
57953,3566536,15448073,117.0,gold,0,0.20544455742922135
57954,3566541,15448153,92.0,platinum,0,0.3898107304844557
57955,3566591,15449221,59.0,gold,0,0.5650946974283444
57956,3566602,15449572,15.0,gold,0,0.30369525289624866
57957,3566607,15449712,280.0,gold,0,0.4917961942299647
57958,3566611,15449780,13.064,gold,0,0.6067867302508508
57959,3566624,15449988,50.0,gold,0,0.979784565291953
57960,3566635,15450268,30.0,gold,0,0.895615666767918
57961,3566658,15451156,117.0,gold,0,0.11570649340459595
57962,3566659,15451156,146.0,gold,0,0.948030820511309
57963,3566663,15451277,210.95,gold,0,0.5736313059577016
57964,3566666,15451373,134.95,gold,0,0.7143999807591499
57965,3566684,15451774,107.95,gold,0,0.3296770575838971
57966,3566694,15452096,59.0,platinum,0,0.9262174181886818
57967,3566700,15452268,59.0,gold,0,0.23646340220510478
57968,3566721,15452708,317.5,gold,0,0.4894977412338581
57969,3566737,15452995,59.0,gold,0,0.46130128299415135
57970,3566740,15453043,226.0,platinum,0,0.7229119560282659
57971,3566742,15453066,97.0,gold,0,0.3098496335544294
57972,3566752,15453264,100.0,platinum,0,0.737628526424379
57973,3566754,15453343,112.0,platinum,0,0.611773180443631
57974,3566764,15453555,57.95,gold,0,0.4959878503290312
